date,USDT_BTC,USDT_ETC,USDT_XRP,USDT_ETH,USDT_LTC,USDT_BCH,USDT_BNB,USDT_DOGE
2015-03-27 20:00:00,253.3527,,0.00356027,,1.01200011,,,
2015-03-28 00:00:00,253.3527,,0.00356027,,1.01200011,,,
2015-03-28 04:00:00,243.6819,,0.00356027,,1.01200011,,,
2015-03-28 08:00:00,243.6819,,0.00356027,,1.01200011,,,
2015-03-28 12:00:00,249.22154266,,0.00356027,,1.01200011,,,
2015-03-28 16:00:00,249.22154266,,0.00356027,,1.01200011,,,
2015-03-28 20:00:00,248.72849578,,0.00356027,,1.7129991100000002,,,
2015-03-29 00:00:00,252.0705,,0.00356027,,1.7129991100000002,,,
2015-03-29 04:00:00,252.0705,,0.00356027,,1.7129991100000002,,,
2015-03-29 08:00:00,247.96933001,,0.00356027,,1.7129991100000002,,,
2015-03-29 12:00:00,247.96933001,,0.00356027,,1.7129991100000002,,,
2015-03-29 16:00:00,247.96933001,,0.00356027,,1.7129991100000002,,,
2015-03-29 20:00:00,247.96933001,,0.01149987,,1.7129991100000002,,,
2015-03-30 00:00:00,247.96933001,,0.01149987,,1.7129991100000002,,,
2015-03-30 04:00:00,247.96933001,,0.01149987,,1.7129991100000002,,,
2015-03-30 08:00:00,247.96933001,,0.01149987,,1.7129991100000002,,,
2015-03-30 12:00:00,252.41871251,,0.01149987,,1.01200013,,,
2015-03-30 16:00:00,252.41871251,,0.01149987,,1.01200013,,,
2015-03-30 20:00:00,254.35279355,,0.01149987,,1.01200013,,,
2015-03-31 00:00:00,243.73372795,,0.01149987,,1.01200013,,,
2015-03-31 04:00:00,243.5692,,0.01149987,,1.01200013,,,
2015-03-31 08:00:00,252.11188864,,0.01149987,,2.5,,,
2015-03-31 12:00:00,242.5255,,0.01149987,,2.5,,,
2015-03-31 16:00:00,242.5255,,0.00356514,,1.03,,,
2015-03-31 20:00:00,249.33852966,,0.00356514,,1.03,,,
2015-04-01 00:00:00,249.33852966,,0.00356514,,1.03,,,
2015-04-01 04:00:00,249.0,,0.00356514,,2.5,,,
2015-04-01 08:00:00,249.0,,0.00356514,,2.5,,,
2015-04-01 12:00:00,249.0,,0.00356514,,2.5,,,
2015-04-01 16:00:00,249.0,,0.01149987,,2.5,,,
2015-04-01 20:00:00,249.0,,0.01149987,,2.5,,,
2015-04-02 00:00:00,249.0,,0.01149987,,2.5,,,
2015-04-02 04:00:00,249.0,,0.01149987,,2.5,,,
2015-04-02 08:00:00,245.47586455,,0.01149987,,2.5,,,
2015-04-02 12:00:00,245.47586455,,0.01149987,,2.5,,,
2015-04-02 16:00:00,253.07264203,,0.01149987,,2.5,,,
2015-04-02 20:00:00,255.0,,0.01149987,,2.23,,,
2015-04-03 00:00:00,255.0,,0.01149987,,2.23,,,
2015-04-03 04:00:00,255.0,,0.01149987,,2.23,,,
2015-04-03 08:00:00,255.0,,0.01149987,,2.23,,,
2015-04-03 12:00:00,253.5,,0.01149987,,2.23,,,
2015-04-03 16:00:00,253.5,,0.01149987,,2.23,,,
2015-04-03 20:00:00,255.0,,0.01149987,,2.23,,,
2015-04-04 00:00:00,255.0,,0.01149987,,2.23,,,
2015-04-04 04:00:00,248.9973997,,0.01149987,,2.23,,,
2015-04-04 08:00:00,254.42717667,,0.01149987,,2.23,,,
2015-04-04 12:00:00,254.42717667,,0.01149987,,2.23,,,
2015-04-04 16:00:00,254.42717667,,0.01149987,,2.23,,,
2015-04-04 20:00:00,254.42717667,,0.01149987,,2.23,,,
2015-04-05 00:00:00,252.07634469,,0.01149987,,2.23,,,
2015-04-05 04:00:00,252.07634469,,0.01149987,,2.23,,,
2015-04-05 08:00:00,252.07634469,,0.01149987,,2.23,,,
2015-04-05 12:00:00,252.36911,,0.01149987,,2.23,,,
2015-04-05 16:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-05 20:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 00:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 04:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 08:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 12:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 16:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-06 20:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-07 00:00:00,254.69622183,,0.01149987,,2.23,,,
2015-04-07 04:00:00,253.88325,,0.01149987,,2.23,,,
2015-04-07 08:00:00,253.88325,,0.01149987,,2.23,,,
2015-04-07 12:00:00,253.88325,,0.01149987,,2.23,,,
